amount,hour,isWeekend,daysSinceLastTransaction,merchantCategory,userActivityLevel,amountVelocity,timeOfDayRisk,merchantRiskScore,isRoundAmount,isFraud,fraudPattern,transactionID,userID,merchantID
100.0,14,0,0,4,4,1000.0,1,1,1,False,none,12595,13,M793
326.19,14,0,0,4,2,3261.8999999999996,1,1,0,False,none,12596,21,M376
164.92,14,0,0,8,1,1649.1999999999998,1,2,0,False,none,12597,10,M142
1425.77,14,0,0,5,5,14257.699999999999,1,1,0,False,none,12598,19,M750
42.83,14,0,0,2,4,428.29999999999995,1,1,0,False,none,12599,3,M967
47.63,14,0,0,8,2,476.3,1,1,0,False,none,12600,16,M754
69.7,14,0,0,1,4,697.0,1,1,0,False,none,12601,13,M589
95.99,14,0,0,8,1,959.8999999999999,1,2,0,False,none,12602,10,M893
116.01,14,0,0,9,2,1160.1,1,2,0,False,none,12603,6,M663
204.61,14,0,0,1,5,2046.1000000000001,1,3,0,False,none,12604,9,M134
34.45,14,0,0,8,4,344.5,1,1,0,False,none,12605,23,M207
1105.24,14,0,0,8,5,11052.4,1,2,0,False,none,12606,19,M361
21.39,14,0,0,1,4,213.9,1,1,0,False,none,12607,13,M639
93.98,14,0,0,4,4,939.8,1,1,0,False,none,12608,13,M579
457.24,14,0,0,6,3,4572.4,1,1,0,False,none,12609,22,M595
133.04,14,0,0,2,5,1330.3999999999999,1,1,0,False,none,12610,14,M491
435.35,14,0,0,9,3,4353.5,1,1,0,False,none,12611,22,M281
312.51,14,0,0,1,2,3125.1,1,1,0,False,none,12612,21,M260
135.18,14,0,0,4,1,1351.8,1,1,0,False,none,12613,5,M679
400.0,14,0,0,7,1,4000.0,1,1,1,True,round_numbers,12614,15,M972
6.74,14,0,0,2,4,67.39999999999999,1,1,0,False,none,12615,18,M868
492.31,14,0,0,8,3,4923.099999999999,1,2,0,False,none,12616,2,M691
80.39,14,0,0,7,5,803.9,1,1,0,False,none,12617,14,M569
197.64,14,0,0,3,3,1976.3999999999999,1,1,0,False,none,12618,17,M245
14.31,14,0,0,0,4,143.1,1,3,0,False,none,12619,23,M811
54.01,14,0,0,7,1,540.0999999999999,1,1,0,False,none,12620,25,M396
62.57,14,0,0,8,4,625.6999999999999,1,1,0,False,none,12621,13,M174
340.6,14,0,0,4,2,3406.0,1,1,0,False,none,12622,21,M780
378.95,14,0,0,1,1,3789.4999999999995,1,1,0,False,none,12623,20,M896
101.26,14,0,0,8,1,1012.6,1,1,0,False,none,12624,15,M547
4.57,14,0,0,4,4,45.7,1,1,0,False,none,12625,18,M991
24.29,14,0,0,4,2,242.89999999999998,1,1,0,False,none,12626,11,M889
532.33,14,0,0,4,3,5323.3,1,1,0,False,none,12627,22,M566
145.65,14,0,0,2,2,1456.5,1,1,0,False,none,12628,6,M525
903.02,14,0,0,5,5,9030.199999999999,1,1,0,False,none,12629,19,M567
536.25,14,0,0,8,3,5362.5,1,2,0,False,none,12630,2,M197
33.27,14,0,0,2,4,332.7,1,1,0,False,none,12631,3,M198
53.08,14,0,0,0,2,530.8,1,1,0,False,none,12632,16,M480
3.13,14,0,0,7,4,31.299999999999997,1,1,0,False,none,12633,18,M542
322.5,14,0,0,8,2,3225.0,1,2,0,False,none,12634,21,M647
71.97,14,0,0,9,3,719.6999999999999,1,1,0,False,none,12635,12,M633
7.21,14,0,0,7,4,72.1,1,1,0,False,none,12636,18,M555
54.01,14,0,0,7,2,540.0999999999999,1,2,0,False,none,12637,16,M724
93.93,14,0,0,1,1,939.3000000000001,1,1,0,False,none,12638,15,M766
22.17,14,0,0,9,4,221.70000000000002,1,2,0,False,none,12639,3,M954
20.66,14,0,0,0,2,206.6,1,1,0,False,none,12640,11,M812
129.7,14,0,0,4,5,1296.9999999999998,1,1,0,False,none,12641,14,M474
183.41,14,0,0,4,3,1834.1,1,1,0,False,none,12642,7,M726
282.03,14,0,0,1,2,2820.2999999999997,1,1,0,False,none,12643,1,M797
371.27,14,0,0,5,2,3712.7,1,1,0,False,none,12644,21,M831
83.57,14,0,0,2,3,835.6999999999999,1,1,0,False,none,12645,12,M610
50.04,14,0,0,0,2,500.4,1,1,0,False,none,12646,16,M180
25.45,14,0,0,7,4,254.49999999999997,1,1,0,False,none,12647,8,M101
557.22,14,0,0,3,3,5572.2,1,1,0,False,none,12648,22,M574
47.02,14,0,0,0,5,470.2,1,1,0,False,none,12649,24,M161
183.91,14,0,0,6,3,1839.1,1,1,0,False,none,12650,17,M952
176.78,14,0,0,1,1,1767.8,1,3,0,False,none,12651,10,M302
30.34,14,0,0,0,4,303.4,1,1,0,False,none,12652,3,M130
118.02,14,0,0,5,5,1180.1999999999998,1,2,0,False,none,12653,9,M146
1530.39,14,0,0,5,5,15303.9,1,1,0,False,none,12654,19,M518
49.72,14,0,0,9,2,497.2,1,1,0,False,none,12655,16,M266
160.74,14,0,0,3,1,1607.4,1,1,0,False,none,12656,20,M554
256.87,14,0,0,8,1,2568.7,1,1,0,False,none,12657,20,M653
14.42,14,0,0,5,4,144.2,1,1,0,False,none,12658,8,M593
50.97,14,0,0,8,2,509.7,1,1,0,False,none,12659,16,M319
14.57,14,0,0,5,5,145.7,1,1,0,False,none,12660,24,M771
89.7,14,0,0,3,4,897.0,1,1,0,False,none,12661,13,M694
24.95,14,0,0,1,4,249.49999999999997,1,1,0,False,none,12662,8,M520
127.53,14,0,0,8,3,1275.3,1,1,0,False,none,12663,17,M231
433.96,14,0,0,3,3,4339.599999999999,1,1,0,False,none,12664,22,M327
102.76,14,0,0,5,1,1027.6,1,2,0,False,none,12665,5,M111
118.48,14,0,0,1,2,1184.8,1,1,0,False,none,12666,6,M733
13.38,14,0,0,8,2,133.8,1,1,0,False,none,12667,11,M487
1102.6,14,0,0,6,5,11025.999999999998,1,1,0,False,none,12668,19,M220
32.61,14,0,0,4,4,326.09999999999997,1,1,0,False,none,12669,23,M408
5.41,14,0,0,6,4,54.1,1,2,0,False,none,12670,18,M661
266.49,14,0,0,0,3,2664.9,1,2,0,False,none,12671,7,M871
85.63,14,0,0,0,5,856.3,1,1,0,False,none,12672,14,M406
437.36,14,0,0,4,3,4373.599999999999,1,1,0,False,none,12673,22,M825
92.82,14,0,0,2,1,928.1999999999999,1,1,0,False,none,12674,25,M849
21.46,14,0,0,8,2,214.6,1,1,0,False,none,12675,11,M449
358.56,14,0,0,1,1,3585.6,1,1,0,False,none,12676,20,M467
528.45,14,0,0,5,3,5284.5,1,1,0,False,none,12677,2,M899
1788.72,14,0,0,1,5,17887.2,1,1,0,False,none,12678,19,M453
78.28,14,0,0,8,1,782.8,1,2,0,False,none,12679,20,M154
318.74,14,0,0,4,2,3187.4,1,3,0,False,none,12680,1,M390
228.93,14,0,0,8,3,2289.2999999999997,1,1,0,False,none,12681,17,M371
20.0,14,0,0,2,4,200.0,1,1,1,False,none,12682,13,M305
71.87,14,0,0,8,3,718.7,1,1,0,False,none,12683,12,M231
163.32,14,0,0,4,1,1633.1999999999998,1,1,0,False,none,12684,10,M726
51.79,14,0,0,2,2,517.9,1,1,0,False,none,12685,16,M264
156.58,14,0,0,7,1,1565.8,1,2,0,False,none,12686,10,M345
50.54,14,0,0,9,3,505.4,1,1,0,False,none,12687,12,M170
6.06,14,0,0,6,4,60.599999999999994,1,2,0,False,none,12688,18,M528
115.16,14,0,0,7,5,1151.6,1,2,0,False,none,12689,9,M243
87.39,14,0,0,7,3,873.9,1,1,0,False,none,12690,12,M938
80.09,14,0,0,9,1,800.9,1,1,0,False,none,12691,5,M535
64.37,14,0,0,2,1,643.7,1,1,0,False,none,12692,25,M548
46.58,14,0,0,2,2,465.79999999999995,1,1,0,False,none,12693,16,M338
1041.92,14,0,0,2,5,10419.2,1,1,0,False,none,12694,19,M450
54.69,14,0,0,6,2,546.9,1,1,0,False,none,12695,16,M351
1543.96,14,0,0,9,5,15439.6,1,2,0,False,none,12696,19,M663
1188.74,14,0,0,8,5,11887.4,1,2,0,False,none,12697,19,M105
32.27,14,0,0,7,4,322.7,1,1,0,False,none,12698,23,M172
153.82,14,0,0,6,1,1538.1999999999998,1,1,0,False,none,12699,10,M270
47.42,14,0,0,1,5,474.2,1,1,0,False,none,12700,24,M822
146.82,14,0,0,9,5,1468.1999999999998,1,2,0,False,none,12701,14,M663
49.32,14,0,0,6,1,493.2,1,1,0,False,none,12702,25,M591
33.28,14,0,0,0,5,332.8,1,2,0,False,none,12703,24,M700
48.3,14,0,0,1,2,482.99999999999994,1,1,0,False,none,12704,16,M752
16.9,14,0,0,9,4,168.99999999999997,1,1,0,False,none,12705,3,M535
91.47,14,0,0,5,4,914.6999999999999,1,1,0,False,none,12706,13,M818
16.98,14,0,0,9,2,169.79999999999998,1,1,0,False,none,12707,11,M907
294.91,14,0,0,4,3,2949.1,1,1,0,False,none,12708,7,M679
47.46,14,0,0,4,2,474.59999999999997,1,1,0,False,none,12709,16,M730
41.38,14,0,0,6,5,413.8,1,1,0,False,none,12710,24,M388
105.38,14,0,0,9,1,1053.8,1,1,0,False,none,12711,15,M655
343.8,14,0,0,1,1,3438.0,1,1,0,False,none,12712,20,M942
49.31,14,0,0,9,2,493.1,1,1,0,False,none,12713,16,M298
4.31,14,0,0,9,4,43.099999999999994,1,1,0,False,none,12714,18,M652
131.45,14,0,0,5,3,1314.4999999999998,1,1,0,False,none,12715,17,M472
254.42,14,0,0,1,3,2544.2,1,1,0,False,none,12716,17,M638
98.4,14,0,0,8,3,984.0,1,2,0,False,none,12717,12,M294
4.55,14,0,0,4,4,45.49999999999999,1,2,0,False,none,12718,18,M205
32.02,14,0,0,4,4,320.2,1,3,0,False,none,12719,3,M107
238.54,14,0,0,2,1,2385.3999999999996,1,1,0,False,none,12720,10,M444
91.74,14,0,0,5,1,917.3999999999999,1,2,0,False,none,12721,5,M710
84.31,14,0,0,3,3,843.1,1,1,0,False,none,12722,12,M665
87.1,14,0,0,6,1,870.9999999999999,1,2,0,False,none,12723,5,M603
46.41,14,0,0,3,1,464.09999999999997,1,1,0,False,none,12724,25,M138
6.11,14,0,0,3,4,61.1,1,1,0,False,none,12725,18,M794
89.84,14,0,0,8,2,898.4,1,1,0,False,none,12726,6,M690
80.87,14,0,0,1,4,808.7,1,3,0,True,rapid_succession,12727,13,M960
4.13,14,0,0,6,4,41.3,1,2,0,False,none,12728,18,M528
55.0,14,0,0,1,2,550.0,1,1,0,False,none,12729,16,M937
23.53,14,0,0,5,4,235.3,1,1,0,False,none,12730,23,M209
580.52,14,0,0,1,3,5805.2,1,1,0,False,none,12731,22,M318
52.51,14,0,0,5,2,525.0999999999999,1,2,0,False,none,12732,16,M199
1246.73,14,0,0,0,5,12467.3,1,1,0,False,none,12733,19,M642
238.2,14,0,0,0,3,2381.9999999999995,1,1,0,False,none,12734,7,M480
64.22,14,0,0,7,2,642.1999999999999,1,1,0,False,none,12735,6,M843
201.82,14,0,0,7,1,2018.1999999999998,1,1,0,False,none,12736,10,M612
20.0,14,0,0,8,5,200.0,1,1,1,False,none,12737,9,M601
120.0,14,0,0,7,3,1200.0,1,1,1,False,none,12738,12,M688
224.45,14,0,0,0,1,2244.4999999999995,1,1,0,False,none,12739,10,M966
69.45,14,0,0,7,1,694.5,1,2,0,False,none,12740,15,M878
130.97,14,0,0,0,1,1309.6999999999998,1,1,0,False,none,12741,25,M707
411.84,14,0,0,9,3,4118.4,1,1,0,False,none,12742,2,M265
88.4,14,0,0,1,3,884.0,1,1,0,False,none,12743,12,M822
496.58,14,0,0,7,3,4965.799999999999,1,1,0,False,none,12744,22,M356
104.67,14,0,0,4,5,1046.7,1,1,0,False,none,12745,14,M923
348.33,14,0,0,0,2,3483.2999999999997,1,2,0,False,none,12746,21,M729
442.14,14,0,0,2,3,4421.4,1,2,0,False,none,12747,2,M584
86.08,14,0,0,2,2,860.8,1,3,0,False,none,12748,6,M817
10.65,14,0,0,3,4,106.5,1,1,0,False,none,12749,23,M225
172.12,14,0,0,7,5,1721.2,1,1,0,False,none,12750,14,M935
71.54,14,0,0,6,1,715.4,1,2,0,False,none,12751,5,M970
258.25,14,0,0,8,3,2582.5,1,1,0,False,none,12752,7,M174
386.69,14,0,0,9,2,3866.8999999999996,1,1,0,False,none,12753,21,M213
224.9,14,0,0,9,5,2249.0,1,2,0,False,none,12754,9,M954
98.3,14,0,0,3,5,982.9999999999999,1,1,0,False,none,12755,9,M285
35.27,14,0,0,4,4,352.7,1,1,0,False,none,12756,3,M546
276.13,14,0,0,4,2,2761.2999999999997,1,3,0,False,none,12757,1,M636
236.31,14,0,0,1,3,2363.1,1,1,0,False,none,12758,17,M733
48.89,14,0,0,2,2,488.9,1,1,0,False,none,12759,16,M364
30.16,14,0,0,0,2,301.59999999999997,1,1,0,False,none,12760,11,M869
210.57,14,0,0,6,1,2105.7,1,2,0,False,none,12761,10,M686
139.18,14,0,0,7,2,1391.8,1,2,0,False,none,12762,6,M664
6.48,14,0,0,8,4,64.8,1,1,0,False,none,12763,18,M837
64.45,14,0,0,8,3,644.5,1,1,0,False,none,12764,12,M803
108.37,14,0,0,3,3,1083.7,1,2,0,False,none,12765,12,M635
38.74,14,0,0,2,4,387.4,1,1,0,False,none,12766,3,M450
254.96,14,0,0,8,3,2549.6,1,1,0,False,none,12767,7,M925
448.43,14,0,0,1,3,4484.3,1,1,0,False,none,12768,2,M453
233.82,14,0,0,3,5,2338.2,1,2,0,False,none,12769,9,M411
43.18,14,0,0,6,4,431.79999999999995,1,1,0,False,none,12770,13,M792
63.06,14,0,0,7,3,630.6,1,1,0,False,none,12771,12,M697
38.43,2,0,0,3,4,384.29999999999995,3,1,0,True,unusual_time,12772,13,M992
97.67,14,0,0,6,4,976.6999999999999,1,1,0,False,none,12773,13,M940
332.97,14,0,0,3,5,3329.7000000000003,1,1,0,False,none,12774,24,M515
182.5,14,0,0,9,1,1825.0,1,1,0,False,none,12775,20,M507
145.41,14,0,0,9,1,1454.1,1,1,0,False,none,12776,25,M293
31.13,14,0,0,9,4,311.29999999999995,1,1,0,False,none,12777,3,M571
53.96,14,0,0,9,5,539.6,1,1,0,False,none,12778,9,M959
96.8,14,0,0,9,2,967.9999999999999,1,2,0,False,none,12779,6,M663
79.84,14,0,0,4,1,798.4,1,2,0,False,none,12780,25,M277
5.0,14,0,0,4,1,50.0,1,1,0,False,none,12781,20,M746
16.4,14,0,0,8,4,163.99999999999997,1,1,0,False,none,12782,8,M747
544.7,14,0,0,0,3,5447.0,1,1,0,False,none,12783,22,M996
312.57,14,0,0,8,3,3125.7,1,1,0,False,none,12784,7,M223
233.9,14,0,0,5,3,2339.0,1,1,0,False,none,12785,7,M472
114.85,14,0,0,3,5,1148.4999999999998,1,1,0,False,none,12786,14,M430
253.24,14,0,0,0,3,2532.4,1,1,0,False,none,12787,7,M436
47.07,14,0,0,7,2,470.7,1,2,0,False,none,12788,16,M629
227.73,14,0,0,1,3,2277.2999999999997,1,1,0,False,none,12789,7,M128
6.24,14,0,0,2,4,62.4,1,3,0,False,none,12790,18,M210
30.38,14,0,0,4,4,303.79999999999995,1,1,0,False,none,12791,13,M325
191.97,14,0,0,9,1,1919.6999999999998,1,1,0,False,none,12792,10,M633
19.56,14,0,0,9,4,195.59999999999997,1,1,0,False,none,12793,23,M507
13.8,14,0,0,2,4,138.0,1,1,0,False,none,12794,8,M522
424.94,14,0,0,7,5,4249.4,1,1,0,False,none,12795,4,M465
157.22,14,0,0,1,3,1572.1999999999998,1,1,0,False,none,12796,17,M734
28.09,14,0,0,1,5,280.9,1,1,0,False,none,12797,24,M721
40.97,14,0,0,3,4,409.7,1,1,0,False,none,12798,3,M426
231.27,14,0,0,3,3,2312.7,1,1,0,False,none,12799,17,M807
130.27,14,0,0,8,1,1302.7,1,1,0,False,none,12800,5,M328
153.14,14,0,0,1,3,1531.3999999999999,1,1,0,False,none,12801,7,M467
120.42,14,0,0,0,2,1204.2,1,3,0,False,none,12802,6,M604
220.25,14,0,0,4,5,2202.5,1,1,0,False,none,12803,9,M679
212.68,14,0,0,6,1,2126.7999999999997,1,2,0,False,none,12804,10,M678
126.19,14,0,0,4,5,1261.8999999999999,1,3,0,False,none,12805,14,M148
563.48,14,0,0,5,3,5634.8,1,1,0,False,none,12806,2,M599
5.0,14,0,0,5,5,50.0,1,1,0,False,none,12807,4,M415
40.74,14,0,0,1,5,407.4,1,1,0,False,none,12808,4,M455
505.7,14,0,0,8,3,5057.0,1,2,0,False,none,12809,2,M294
6.08,14,0,0,5,4,60.8,1,2,0,False,none,12810,3,M140
170.97,14,0,0,4,1,1709.6999999999998,1,1,0,False,none,12811,10,M767
205.3,14,0,0,5,1,2053.0,1,2,0,False,none,12812,10,M200
250.0,14,0,0,5,5,2500.0,1,1,1,False,none,12813,9,M152
37.4,14,0,0,0,4,373.99999999999994,1,1,0,False,none,12814,3,M150
89.55,14,0,0,7,2,895.4999999999999,1,2,0,False,none,12815,6,M629
98.87,14,0,0,4,3,988.7,1,1,0,False,none,12816,12,M353
101.22,14,0,0,3,1,1012.1999999999999,1,2,0,False,none,12817,25,M509
74.6,14,0,0,2,1,745.9999999999999,1,3,0,False,none,12818,5,M817
238.25,14,0,0,1,3,2382.5,1,1,0,False,none,12819,17,M565
41.9,14,0,0,6,5,418.99999999999994,1,1,0,False,none,12820,24,M519
302.71,14,0,0,7,1,3027.0999999999995,1,2,0,False,none,12821,20,M878
95.72,14,0,0,4,5,957.1999999999999,1,1,0,False,none,12822,14,M780
34.38,14,0,0,2,4,343.8,1,1,0,False,none,12823,23,M364
42.68,14,0,0,5,5,426.79999999999995,1,1,0,False,none,12824,4,M290
167.86,14,0,0,6,3,1678.6000000000001,1,1,0,False,none,12825,17,M559
335.73,14,0,0,4,2,3357.3,1,1,0,False,none,12826,21,M780
72.08,14,0,0,4,1,720.8,1,1,0,False,none,12827,5,M723
182.82,14,0,0,7,3,1828.1999999999998,1,1,0,False,none,12828,7,M539
753.41,14,0,0,4,5,7534.099999999999,1,1,0,False,none,12829,19,M451
75.88,14,0,0,2,3,758.8,1,1,0,False,none,12830,12,M399
21.31,14,0,0,5,4,213.09999999999997,1,2,0,False,none,12831,3,M359
362.16,14,0,0,6,3,3621.6,1,1,0,False,none,12832,2,M922
101.16,14,0,0,7,1,1011.5999999999999,1,1,0,False,none,12833,25,M843
113.85,14,0,0,0,3,1138.4999999999998,1,2,0,False,none,12834,12,M729
89.76,14,0,0,2,2,897.6,1,1,0,False,none,12835,6,M156
47.93,14,0,0,1,5,479.29999999999995,1,2,0,False,none,12836,24,M196
202.06,14,0,0,3,3,2020.6,1,1,0,False,none,12837,17,M310
28.26,14,0,0,0,5,282.6,1,1,0,False,none,12838,24,M403
206.01,14,0,0,8,1,2060.1,1,2,0,False,none,12839,10,M731
90.07,14,0,0,0,5,900.6999999999999,1,1,0,False,none,12840,9,M114
49.8,14,0,0,6,2,497.99999999999994,1,1,0,False,none,12841,16,M952
70.22,23,0,0,7,4,702.1999999999999,2,1,0,True,unusual_time,12842,13,M928
25.74,14,0,0,0,2,257.4,1,1,0,False,none,12843,11,M996
29.95,14,0,0,4,4,299.5,1,3,0,False,none,12844,8,M431
5.0,14,0,0,2,4,50.0,1,1,0,False,none,12845,3,M827
129.46,14,0,0,9,5,1294.6,1,2,0,False,none,12846,14,M704
260.86,14,0,0,8,3,2608.6,1,1,0,False,none,12847,7,M891
510.61,14,0,0,2,3,5106.099999999999,1,3,0,False,none,12848,22,M271
585.72,14,0,0,7,3,5857.2,1,1,0,False,none,12849,22,M456
296.23,14,0,0,4,2,2962.3,1,1,0,False,none,12850,21,M608
419.11,14,0,0,9,3,4191.099999999999,1,1,0,False,none,12851,22,M769
353.36,14,0,0,0,2,3533.6,1,1,0,False,none,12852,1,M284
334.16,14,0,0,3,2,3341.6,1,1,0,False,none,12853,1,M432
52.07,14,0,0,7,2,520.6999999999999,1,1,0,False,none,12854,16,M908
31.61,14,0,0,7,4,316.09999999999997,1,1,0,False,none,12855,23,M644
5.37,14,0,0,6,4,53.699999999999996,1,1,0,False,none,12856,18,M867
89.97,14,0,0,1,1,899.6999999999999,1,1,0,False,none,12857,5,M937
22.55,14,0,0,4,4,225.5,1,1,0,False,none,12858,23,M499
38.68,14,0,0,5,4,386.79999999999995,1,1,0,False,none,12859,13,M510
119.92,14,0,0,9,1,1199.2,1,1,0,False,none,12860,5,M532
137.05,14,0,0,6,2,1370.5,1,2,0,False,none,12861,6,M741
192.84,14,0,0,1,3,1928.3999999999999,1,3,0,False,none,12862,17,M186
560.12,14,0,0,2,3,5601.2,1,1,0,False,none,12863,22,M967
20.3,14,0,0,2,4,203.0,1,1,0,False,none,12864,23,M355
262.59,14,0,0,0,3,2625.8999999999996,1,1,0,False,none,12865,17,M242
110.67,14,0,0,4,1,1106.7,1,3,0,False,none,12866,15,M958
328.97,14,0,0,7,2,3289.7000000000003,1,1,0,False,none,12867,21,M555
5.0,14,0,0,2,1,50.0,1,2,0,False,none,12868,20,M705
73.92,14,0,0,2,4,739.1999999999999,1,1,0,False,none,12869,13,M491
378.11,14,0,0,9,2,3781.1,1,1,0,False,none,12870,1,M213
105.19,14,0,0,5,3,1051.8999999999999,1,2,0,False,none,12871,12,M359
418.53,14,0,0,3,3,4185.299999999999,1,1,0,False,none,12872,2,M918
7.38,14,0,0,4,4,73.8,1,1,0,False,none,12873,18,M931
149.95,14,0,0,9,3,1499.4999999999998,1,1,0,False,none,12874,17,M312
13.43,14,0,0,7,2,134.29999999999998,1,1,0,False,none,12875,11,M560
114.82,14,0,0,1,5,1148.1999999999998,1,1,0,False,none,12876,14,M260
47.28,14,0,0,2,5,472.8,1,1,0,False,none,12877,4,M722
64.04,14,0,0,4,3,640.4,1,3,0,False,none,12878,12,M978
47.89,14,0,0,3,2,478.9,1,1,0,False,none,12879,16,M924
30.57,14,0,0,8,4,305.7,1,1,0,False,none,12880,23,M402
7.8,14,0,0,6,2,78.0,1,2,0,False,none,12881,11,M414
42.03,14,0,0,5,5,420.3,1,1,0,False,none,12882,4,M383
1043.65,14,0,0,2,5,10436.5,1,1,0,False,none,12883,19,M232
1379.92,14,0,0,3,5,13799.2,1,2,0,False,none,12884,19,M719
18.94,14,0,0,4,4,189.4,1,1,0,False,none,12885,3,M990
276.62,14,0,0,0,3,2766.2,1,1,0,False,none,12886,7,M332
14.14,14,0,0,5,4,141.4,1,1,0,False,none,12887,8,M100
107.02,14,0,0,6,5,1070.1999999999998,1,1,0,False,none,12888,14,M160
46.61,14,0,0,3,1,466.09999999999997,1,1,0,False,none,12889,5,M794
92.62,14,0,0,9,4,926.2,1,1,0,False,none,12890,13,M668
95.72,14,0,0,8,1,957.1999999999999,1,1,0,False,none,12891,25,M601
42.05,14,0,0,2,5,420.49999999999994,1,1,0,False,none,12892,24,M491
128.5,14,0,0,5,1,1285.0,1,1,0,False,none,12893,15,M203
363.31,14,0,0,2,3,3633.1,1,1,0,False,none,12894,22,M858
20.21,14,0,0,2,4,202.1,1,2,0,False,none,12895,8,M418
16.56,14,0,0,2,2,165.59999999999997,1,1,0,False,none,12896,11,M967
92.82,14,0,0,8,4,928.1999999999999,1,2,0,False,none,12897,13,M361
100.0,14,0,0,8,3,1000.0,1,1,1,False,none,12898,7,M328
62.19,14,0,0,6,4,621.9,1,1,0,False,none,12899,13,M519
351.17,14,0,0,1,3,3511.7,1,1,0,False,none,12900,7,M453
35.78,14,0,0,0,5,357.8,1,1,0,False,none,12901,24,M406
95.09,14,0,0,3,1,950.9,1,1,0,False,none,12902,5,M895
26.68,14,0,0,2,4,266.79999999999995,1,1,0,False,none,12903,3,M181
52.27,14,0,0,5,5,522.7,1,1,0,False,none,12904,4,M586
1340.72,14,0,0,4,5,13407.199999999999,1,1,0,False,none,12905,19,M530
286.14,14,0,0,8,1,2861.3999999999996,1,1,0,False,none,12906,20,M765
594.16,14,0,0,7,3,5941.599999999999,1,1,0,False,none,12907,22,M485
21.36,14,0,0,7,2,213.6,1,1,0,False,none,12908,11,M526
168.96,14,0,0,9,5,1689.6,1,1,0,False,none,12909,9,M266
126.26,14,0,0,2,1,1262.6,1,1,0,False,none,12910,10,M405
30.0,14,0,0,3,1,300.0,1,1,1,False,none,12911,15,M791
35.48,14,0,0,4,4,354.79999999999995,1,1,0,False,none,12912,13,M716
120.93,14,0,0,0,1,1209.3,1,1,0,False,none,12913,5,M130
20.76,14,0,0,6,4,207.6,1,1,0,False,none,12914,8,M529
11.71,14,0,0,3,4,117.10000000000001,1,1,0,False,none,12915,8,M145
95.56,14,0,0,5,2,955.6,1,1,0,False,none,12916,6,M383
54.06,14,0,0,3,3,540.6,1,1,0,False,none,12917,12,M720
3.32,14,0,0,3,4,33.199999999999996,1,1,0,False,none,12918,18,M254
527.83,14,0,0,4,3,5278.3,1,1,0,False,none,12919,2,M677
323.07,14,0,0,4,2,3230.7,1,1,0,False,none,12920,21,M716
5.0,14,0,0,3,1,50.0,1,1,0,False,none,12921,20,M660
165.89,14,0,0,3,3,1658.8999999999999,1,1,0,False,none,12922,17,M720
96.56,14,0,0,3,1,965.6,1,1,0,False,none,12923,5,M600
322.11,14,0,0,5,2,3221.1,1,1,0,False,none,12924,1,M313
4.63,14,0,0,4,4,46.3,1,1,0,False,none,12925,18,M618
202.94,14,0,0,8,3,2029.3999999999999,1,1,0,False,none,12926,7,M158
594.3,14,0,0,7,5,5942.999999999999,1,1,0,False,none,12927,24,M947
237.12,14,0,0,7,2,2371.2,1,1,0,False,none,12928,21,M928
98.97,14,0,0,7,3,989.6999999999999,1,2,0,False,none,12929,12,M674
27.25,14,0,0,2,2,272.5,1,1,0,False,none,12930,11,M868
29.51,14,0,0,3,2,295.1,1,2,0,False,none,12931,11,M760
51.91,14,0,0,0,2,519.0999999999999,1,3,0,False,none,12932,16,M621
169.19,14,0,0,8,1,1691.8999999999999,1,1,0,False,none,12933,10,M925
1219.0,14,0,0,4,5,12190.0,1,1,0,False,none,12934,19,M889
91.59,14,0,0,0,1,915.9,1,1,0,False,none,12935,25,M707
101.07,14,0,0,9,3,1010.6999999999999,1,1,0,False,none,12936,12,M865
76.09,14,0,0,9,5,760.9,1,1,0,False,none,12937,9,M941
301.37,14,0,0,9,2,3013.7,1,1,0,False,none,12938,1,M382
702.64,14,0,0,9,5,7026.4,1,1,0,False,none,12939,19,M441
84.62,14,0,0,2,1,846.2,1,1,0,False,none,12940,25,M585
14.35,14,0,0,7,4,143.5,1,1,0,False,none,12941,23,M136
19.73,14,0,0,9,4,197.29999999999998,1,1,0,False,none,12942,23,M913
204.74,14,0,0,6,5,2047.4,1,1,0,False,none,12943,9,M549
88.1,14,0,0,5,1,880.9999999999999,1,1,0,False,none,12944,5,M934
26.15,14,0,0,7,4,261.49999999999994,1,1,0,False,none,12945,23,M538
561.62,14,0,0,5,3,5616.2,1,1,0,False,none,12946,2,M826
119.62,14,0,0,3,1,1196.2,1,1,0,False,none,12947,15,M720
587.05,14,0,0,3,3,5870.499999999999,1,1,0,False,none,12948,22,M856
198.59,14,0,0,2,1,1985.8999999999999,1,1,0,False,none,12949,10,M442
400.25,14,0,0,1,2,4002.5,1,3,0,False,none,12950,1,M503
103.17,14,0,0,4,1,1031.7,1,1,0,False,none,12951,15,M961
345.9,14,0,0,8,5,3458.9999999999995,1,2,0,False,none,12952,4,M105
101.43,14,0,0,8,3,1014.3000000000001,1,1,0,False,none,12953,12,M563
64.01,14,0,0,4,1,640.1,1,3,0,False,none,12954,15,M541
125.35,14,0,0,4,5,1253.4999999999998,1,1,0,False,none,12955,14,M825
331.39,14,0,0,1,1,3313.8999999999996,1,1,0,False,none,12956,20,M589
246.91,14,0,0,3,5,2469.1,1,1,0,False,none,12957,9,M617
664.71,14,0,0,0,5,6647.1,1,1,0,False,none,12958,19,M966
13.61,14,0,0,9,4,136.1,1,1,0,False,none,12959,8,M571
